timestamp,air_humidity,air_temperature,soil_moisture,minutes_left,urgency
2023-12-10 10:46:17,47.23,23.51,305.76,10849,NOT_NEEDED
2023-12-10 10:56:20,47.03,23.51,305.70,10838,NOT_NEEDED
2023-12-10 11:06:22,47.10,23.57,305.83,10828,NOT_NEEDED
2023-12-10 11:16:23,47.31,23.61,306.14,10818,NOT_NEEDED
2023-12-10 11:26:25,47.18,23.68,306.19,10808,NOT_NEEDED
2023-12-10 11:36:27,47.19,23.69,306.15,10798,NOT_NEEDED
2023-12-10 11:46:28,47.16,23.70,306.25,10788,NOT_NEEDED
2023-12-10 11:56:30,46.98,23.70,306.33,10778,NOT_NEEDED
2023-12-10 12:06:32,47.17,23.70,306.32,10768,NOT_NEEDED
2023-12-10 12:16:33,47.59,23.70,306.38,10758,NOT_NEEDED
2023-12-10 12:26:35,46.98,23.70,306.26,10748,NOT_NEEDED
2023-12-10 12:36:36,47.15,23.70,306.47,10738,NOT_NEEDED
2023-12-10 12:46:40,47.56,23.88,306.92,10728,NOT_NEEDED
2023-12-10 12:56:42,48.27,24.04,307.52,10718,NOT_NEEDED
2023-12-10 13:06:43,47.29,23.98,307.41,10708,NOT_NEEDED
2023-12-10 13:16:45,47.62,23.90,307.04,10698,NOT_NEEDED
2023-12-10 13:26:46,47.97,23.89,306.93,10688,NOT_NEEDED
2023-12-10 13:36:48,48.16,23.88,306.85,10678,NOT_NEEDED
2023-12-10 13:46:50,48.43,23.86,306.91,10668,NOT_NEEDED
2023-12-10 13:56:51,49.24,23.85,307.01,10658,NOT_NEEDED
2023-12-10 14:06:53,49.32,23.87,307.05,10648,NOT_NEEDED
2023-12-10 14:16:55,48.62,23.87,307.17,10638,NOT_NEEDED
2023-12-10 14:26:56,48.34,23.80,307.16,10628,NOT_NEEDED
2023-12-10 14:36:58,48.36,23.80,307.06,10618,NOT_NEEDED
2023-12-10 14:47:00,48.42,23.80,307.07,10608,NOT_NEEDED
2023-12-10 14:57:01,48.38,23.80,307.13,10598,NOT_NEEDED
2023-12-10 15:07:03,48.37,23.80,307.18,10588,NOT_NEEDED
2023-12-10 15:17:04,48.36,23.75,307.10,10578,NOT_NEEDED
2023-12-10 15:27:06,48.45,23.71,307.11,10568,NOT_NEEDED
2023-12-10 15:37:08,48.47,23.77,307.15,10558,NOT_NEEDED
2023-12-10 15:47:09,48.27,23.79,307.20,10548,NOT_NEEDED
2023-12-10 15:57:11,48.79,23.80,307.37,10538,NOT_NEEDED
2023-12-10 16:07:12,50.77,23.82,307.58,10528,NOT_NEEDED
2023-12-10 16:17:14,50.74,23.88,307.66,10518,NOT_NEEDED
2023-12-10 16:27:16,50.51,23.88,307.72,10508,NOT_NEEDED
2023-12-10 16:37:17,51.20,23.92,307.84,10498,NOT_NEEDED
2023-12-10 16:47:19,49.86,23.93,307.80,10487,NOT_NEEDED
2023-12-10 16:57:21,50.27,23.91,307.69,10477,NOT_NEEDED
2023-12-10 17:07:22,50.52,23.97,307.80,10467,NOT_NEEDED
2023-12-10 17:17:24,49.91,24.01,307.83,10457,NOT_NEEDED
2023-12-10 17:27:26,49.99,24.00,307.59,10447,NOT_NEEDED
2023-12-10 17:37:27,49.45,23.93,307.54,10437,NOT_NEEDED
2023-12-10 17:47:29,49.14,23.85,307.38,10427,NOT_NEEDED
2023-12-10 17:57:30,49.27,23.80,307.45,10417,NOT_NEEDED
2023-12-10 18:07:32,49.31,23.80,307.51,10407,NOT_NEEDED
2023-12-10 18:17:34,49.35,23.80,307.51,10397,NOT_NEEDED
2023-12-10 18:27:35,49.31,23.80,307.49,10387,NOT_NEEDED
2023-12-10 18:37:37,49.21,23.78,307.46,10377,NOT_NEEDED
2023-12-10 18:47:39,49.30,23.73,307.42,10367,NOT_NEEDED
2023-12-10 18:57:40,49.04,23.70,307.36,10357,NOT_NEEDED
2023-12-10 19:07:42,48.79,23.70,307.34,10347,NOT_NEEDED
2023-12-10 19:17:44,48.55,23.69,307.30,10337,NOT_NEEDED
2023-12-10 19:27:45,48.34,23.64,307.25,10327,NOT_NEEDED
2023-12-10 19:37:47,48.18,23.65,307.33,10317,NOT_NEEDED
2023-12-10 19:47:48,48.18,23.64,307.43,10307,NOT_NEEDED
2023-12-10 19:57:50,47.79,23.61,307.42,10297,NOT_NEEDED
2023-12-10 20:07:52,47.71,23.60,307.39,10287,NOT_NEEDED
2023-12-10 20:17:53,47.44,23.60,307.44,10277,NOT_NEEDED
2023-12-10 20:27:57,47.37,23.59,307.29,10267,NOT_NEEDED
2023-12-10 20:38:00,47.36,23.54,307.28,10257,NOT_NEEDED
2023-12-10 20:48:02,47.28,23.51,307.29,10247,NOT_NEEDED
2023-12-10 20:58:04,47.29,23.50,307.30,10237,NOT_NEEDED
2023-12-10 21:08:05,47.25,23.50,307.34,10227,NOT_NEEDED
2023-12-10 21:18:07,47.17,23.51,307.43,10217,NOT_NEEDED
2023-12-10 21:28:08,47.02,23.50,307.47,10207,NOT_NEEDED
2023-12-10 21:38:10,46.87,23.50,307.41,10197,NOT_NEEDED
2023-12-10 21:48:12,46.75,23.50,307.55,10187,NOT_NEEDED
2023-12-10 21:58:13,46.62,23.50,307.55,10177,NOT_NEEDED
2023-12-10 22:08:15,46.56,23.50,307.60,10167,NOT_NEEDED
2023-12-10 22:18:17,46.39,23.50,307.59,10157,NOT_NEEDED
2023-12-10 22:28:18,46.21,23.49,307.48,10146,NOT_NEEDED
2023-12-10 22:38:20,46.18,23.50,307.50,10136,NOT_NEEDED
2023-12-10 22:48:21,46.15,23.50,307.67,10126,NOT_NEEDED
2023-12-10 22:58:23,46.13,23.50,307.77,10116,NOT_NEEDED
2023-12-10 23:08:25,43.62,23.36,307.17,10106,NOT_NEEDED
2023-12-10 23:18:26,34.97,22.37,300.81,10096,NOT_NEEDED
2023-12-10 23:28:28,37.30,22.37,300.66,10086,NOT_NEEDED
2023-12-10 23:38:30,39.91,22.59,302.50,10076,NOT_NEEDED
2023-12-10 23:48:31,42.89,22.64,303.33,10066,NOT_NEEDED
2023-12-10 23:58:33,43.61,22.58,303.76,10056,NOT_NEEDED
2023-12-11 00:08:34,44.75,22.45,303.54,10046,NOT_NEEDED
2023-12-11 00:18:36,45.57,22.40,303.35,10036,NOT_NEEDED
2023-12-11 00:28:37,46.28,22.32,303.34,10026,NOT_NEEDED
2023-12-11 00:38:39,46.62,22.30,303.42,10016,NOT_NEEDED
2023-12-11 00:48:41,46.43,22.29,303.46,10006,NOT_NEEDED
2023-12-11 00:58:42,46.78,22.22,303.35,9996,NOT_NEEDED
2023-12-11 01:08:44,46.69,22.20,303.45,9986,NOT_NEEDED
2023-12-11 01:18:46,46.68,22.20,303.43,9976,NOT_NEEDED
2023-12-11 01:28:47,46.66,22.16,303.45,9966,NOT_NEEDED
2023-12-11 01:38:49,46.90,22.11,303.22,9956,NOT_NEEDED
2023-12-11 01:48:50,47.06,22.10,303.34,9946,NOT_NEEDED
2023-12-11 01:58:52,47.26,22.10,303.41,9936,NOT_NEEDED
2023-12-11 02:08:54,47.35,22.10,303.56,9926,NOT_NEEDED
2023-12-11 02:18:55,47.53,22.10,303.46,9916,NOT_NEEDED
2023-12-11 02:28:57,47.75,22.08,303.23,9906,NOT_NEEDED
2023-12-11 02:38:59,47.73,22.03,303.31,9896,NOT_NEEDED
2023-12-11 02:49:00,47.83,22.00,303.36,9886,NOT_NEEDED
2023-12-11 02:59:04,48.03,22.00,303.40,9876,NOT_NEEDED
2023-12-11 03:09:03,48.26,22.00,303.46,9866,NOT_NEEDED
2023-12-11 03:19:05,48.28,22.00,303.39,9856,NOT_NEEDED
2023-12-11 03:29:09,48.41,21.98,303.31,9846,NOT_NEEDED
2023-12-11 03:39:12,48.47,21.97,303.29,9836,NOT_NEEDED
2023-12-11 03:49:12,48.93,21.98,303.32,9826,NOT_NEEDED
2023-12-11 03:59:13,48.87,21.97,303.30,9816,NOT_NEEDED
2023-12-11 04:09:15,48.64,21.91,303.23,9806,NOT_NEEDED
2023-12-11 04:19:17,48.72,21.90,303.07,9796,NOT_NEEDED
2023-12-11 04:29:18,48.92,21.90,302.99,9785,NOT_NEEDED
2023-12-11 04:39:20,48.90,21.90,302.96,9775,NOT_NEEDED
2023-12-11 04:49:21,48.90,21.89,302.81,9765,NOT_NEEDED
2023-12-11 04:59:23,49.09,21.83,302.90,9755,NOT_NEEDED
2023-12-11 05:09:25,49.34,21.80,302.77,9745,NOT_NEEDED
2023-12-11 05:19:26,49.36,21.80,302.75,9735,NOT_NEEDED
2023-12-11 05:29:28,49.39,21.80,302.88,9725,NOT_NEEDED
2023-12-11 05:39:30,49.65,21.80,302.97,9715,NOT_NEEDED
2023-12-11 05:49:31,49.35,21.80,302.77,9705,NOT_NEEDED
2023-12-11 05:59:33,49.44,21.80,302.66,9695,NOT_NEEDED
2023-12-11 06:09:34,49.51,21.79,302.70,9685,NOT_NEEDED
2023-12-11 06:19:36,49.42,21.75,302.63,9675,NOT_NEEDED
2023-12-11 06:29:38,49.18,21.71,302.61,9665,NOT_NEEDED
2023-12-11 06:39:39,49.36,21.70,302.49,9655,NOT_NEEDED
2023-12-11 06:49:41,49.44,21.70,302.48,9645,NOT_NEEDED
2023-12-11 06:59:42,49.53,21.70,302.55,9635,NOT_NEEDED
2023-12-11 07:09:44,49.82,21.70,302.64,9625,NOT_NEEDED
2023-12-11 07:19:46,49.56,21.70,302.70,9615,NOT_NEEDED
2023-12-11 07:29:47,49.63,21.70,302.82,9605,NOT_NEEDED
2023-12-11 07:39:49,49.74,21.70,302.68,9595,NOT_NEEDED
2023-12-11 07:49:51,49.77,21.69,302.64,9585,NOT_NEEDED
2023-12-11 07:59:54,49.72,21.64,302.51,9575,NOT_NEEDED
2023-12-11 08:09:54,49.74,21.63,302.63,9565,NOT_NEEDED
2023-12-11 08:19:55,49.67,21.60,302.46,9555,NOT_NEEDED
2023-12-11 08:29:57,49.67,21.60,302.34,9545,NOT_NEEDED
2023-12-11 08:39:59,49.75,21.60,302.34,9535,NOT_NEEDED
2023-12-11 08:50:00,49.73,21.60,302.40,9525,NOT_NEEDED
2023-12-11 09:00:02,50.26,21.60,302.61,9515,NOT_NEEDED
2023-12-11 09:10:03,50.92,21.67,302.67,9505,NOT_NEEDED
2023-12-11 09:20:05,52.02,21.66,302.62,9495,NOT_NEEDED
2023-12-11 09:30:07,52.44,21.60,302.59,9485,NOT_NEEDED
2023-12-11 09:40:08,52.76,21.60,302.56,9475,NOT_NEEDED
2023-12-11 09:50:10,53.36,21.60,302.49,9465,NOT_NEEDED
2023-12-11 10:00:11,52.91,21.85,303.69,9455,NOT_NEEDED
2023-12-11 10:10:13,51.52,22.26,306.13,9445,NOT_NEEDED
2023-12-11 10:20:14,50.78,22.47,306.85,9435,NOT_NEEDED
2023-12-11 10:30:16,50.23,22.61,307.28,9425,NOT_NEEDED
2023-12-11 10:40:18,49.33,22.72,307.62,9414,NOT_NEEDED
2023-12-11 10:50:19,49.20,22.81,307.99,9404,NOT_NEEDED
2023-12-11 11:00:23,49.42,22.88,308.10,9394,NOT_NEEDED
2023-12-11 11:10:27,49.24,22.91,308.17,9384,NOT_NEEDED
2023-12-11 11:20:28,49.14,22.95,308.15,9374,NOT_NEEDED
2023-12-11 11:30:32,48.98,23.00,308.11,9364,NOT_NEEDED
2023-12-11 11:40:33,48.90,23.00,307.84,9354,NOT_NEEDED
2023-12-11 11:50:35,48.68,23.00,307.92,9344,NOT_NEEDED
2023-12-11 12:00:37,48.42,23.00,308.08,9334,NOT_NEEDED
2023-12-11 12:10:38,48.39,23.00,308.14,9324,NOT_NEEDED
2023-12-11 12:20:40,48.25,23.00,308.17,9314,NOT_NEEDED
2023-12-11 12:30:41,48.30,23.06,308.33,9304,NOT_NEEDED
2023-12-11 12:40:43,48.24,23.10,308.36,9294,NOT_NEEDED
2023-12-11 12:50:45,48.05,23.10,308.45,9284,NOT_NEEDED
2023-12-11 13:00:48,47.96,23.10,308.47,9274,NOT_NEEDED
2023-12-11 13:10:52,47.66,23.12,308.54,9264,NOT_NEEDED
2023-12-11 13:20:56,47.36,23.10,308.53,9254,NOT_NEEDED
2023-12-11 13:30:57,47.38,23.10,308.58,9244,NOT_NEEDED
2023-12-11 13:40:57,47.22,23.10,308.48,9234,NOT_NEEDED
2023-12-11 13:50:58,47.13,23.10,308.50,9224,NOT_NEEDED
2023-12-11 14:01:00,47.11,23.10,308.56,9214,NOT_NEEDED
2023-12-11 14:11:02,47.12,23.12,308.62,9204,NOT_NEEDED
2023-12-11 14:21:03,47.17,23.18,308.66,9194,NOT_NEEDED
2023-12-11 14:31:05,47.19,23.20,308.80,9184,NOT_NEEDED
2023-12-11 14:41:06,47.20,23.20,308.96,9174,NOT_NEEDED
2023-12-11 14:51:08,47.17,23.22,308.91,9164,NOT_NEEDED
2023-12-11 15:01:09,47.17,23.23,309.02,9154,NOT_NEEDED
2023-12-11 15:11:11,47.20,23.25,309.08,9144,NOT_NEEDED
2023-12-11 15:21:13,47.20,23.26,309.18,9134,NOT_NEEDED
2023-12-11 15:31:14,47.18,23.25,309.09,9124,NOT_NEEDED
2023-12-11 15:41:16,47.13,23.26,309.18,9114,NOT_NEEDED
2023-12-11 15:51:17,47.04,23.25,309.18,9104,NOT_NEEDED
2023-12-11 16:01:19,46.98,23.28,309.19,9093,NOT_NEEDED
2023-12-11 16:11:21,46.90,23.30,309.26,9083,NOT_NEEDED
2023-12-11 16:21:22,46.76,23.30,309.20,9073,NOT_NEEDED
2023-12-11 16:31:24,46.64,23.30,309.26,9063,NOT_NEEDED
2023-12-11 16:41:25,46.54,23.30,309.28,9053,NOT_NEEDED
2023-12-11 16:51:27,46.53,23.27,309.23,9043,NOT_NEEDED
2023-12-11 17:01:29,46.45,23.25,309.15,9033,NOT_NEEDED
2023-12-11 17:11:30,46.43,23.23,309.21,9023,NOT_NEEDED
2023-12-11 17:21:32,46.44,23.21,309.25,9013,NOT_NEEDED
2023-12-11 17:31:33,46.40,23.20,309.17,9003,NOT_NEEDED
2023-12-11 17:41:35,46.36,23.21,309.41,8993,NOT_NEEDED
2023-12-11 17:51:37,46.35,23.22,309.46,8983,NOT_NEEDED
2023-12-11 18:01:38,46.36,23.29,309.39,8973,NOT_NEEDED
2023-12-11 18:11:40,46.24,23.24,309.49,8963,NOT_NEEDED
2023-12-11 18:21:41,46.48,23.25,309.43,8953,NOT_NEEDED
2023-12-11 18:31:43,46.64,23.28,309.41,8943,NOT_NEEDED
2023-12-11 18:41:45,46.74,23.26,309.40,8933,NOT_NEEDED
2023-12-11 18:51:46,46.74,23.24,309.33,8923,NOT_NEEDED
2023-12-11 19:01:48,46.98,23.21,309.36,8913,NOT_NEEDED
2023-12-11 19:11:49,46.80,23.20,309.32,8903,NOT_NEEDED
2023-12-11 19:21:51,46.98,23.20,309.23,8893,NOT_NEEDED
2023-12-11 19:31:53,46.93,23.20,309.44,8883,NOT_NEEDED
2023-12-11 19:41:54,46.35,23.20,309.63,8873,NOT_NEEDED
2023-12-11 19:51:56,46.73,23.20,309.61,8863,NOT_NEEDED
2023-12-11 20:01:57,46.69,23.20,309.60,8853,NOT_NEEDED
2023-12-11 20:11:59,46.75,23.20,309.50,8843,NOT_NEEDED
2023-12-11 20:22:01,46.42,23.20,309.65,8833,NOT_NEEDED
2023-12-11 20:32:02,46.33,23.20,309.69,8823,NOT_NEEDED
2023-12-11 20:42:04,46.21,23.20,309.65,8813,NOT_NEEDED
2023-12-11 20:52:05,45.94,23.22,309.63,8803,NOT_NEEDED
2023-12-11 21:02:07,46.25,23.26,309.87,8793,NOT_NEEDED
2023-12-11 21:12:09,46.47,23.27,310.04,8783,NOT_NEEDED
2023-12-11 21:22:12,46.29,23.29,310.27,8773,NOT_NEEDED
2023-12-11 21:32:12,46.18,23.30,310.36,8763,NOT_NEEDED
2023-12-11 21:42:13,46.22,23.30,310.41,8753,NOT_NEEDED
2023-12-11 21:52:15,46.24,23.29,310.48,8743,NOT_NEEDED
2023-12-11 22:02:17,46.23,23.29,310.57,8733,NOT_NEEDED
2023-12-11 22:12:18,46.37,23.29,310.51,8722,NOT_NEEDED
2023-12-11 22:22:20,46.25,23.29,310.57,8712,NOT_NEEDED
2023-12-11 22:32:23,46.26,23.28,310.73,8702,NOT_NEEDED
2023-12-11 22:42:27,46.34,23.29,310.76,8692,NOT_NEEDED
2023-12-11 22:52:27,46.31,23.30,310.96,8682,NOT_NEEDED
2023-12-11 23:02:28,46.26,23.36,311.25,8672,NOT_NEEDED
2023-12-11 23:12:30,46.29,23.40,311.42,8662,NOT_NEEDED
2023-12-11 23:22:31,46.26,23.39,311.41,8652,NOT_NEEDED
2023-12-11 23:32:33,46.27,23.38,311.54,8642,NOT_NEEDED
2023-12-11 23:42:35,46.51,23.39,311.55,8632,NOT_NEEDED
2023-12-11 23:52:36,46.42,23.39,311.66,8622,NOT_NEEDED
2023-12-12 00:02:38,46.38,23.40,311.59,8612,NOT_NEEDED
2023-12-12 00:12:40,46.51,23.40,311.71,8602,NOT_NEEDED
2023-12-12 00:22:41,46.32,23.40,311.76,8592,NOT_NEEDED
2023-12-12 00:32:43,46.23,23.40,312.08,8582,NOT_NEEDED
2023-12-12 00:42:44,46.55,23.46,312.17,8572,NOT_NEEDED
2023-12-12 00:52:46,46.56,23.43,312.14,8562,NOT_NEEDED
2023-12-12 01:02:48,46.52,23.42,312.14,8552,NOT_NEEDED
2023-12-12 01:12:49,46.48,23.42,312.12,8542,NOT_NEEDED
2023-12-12 01:22:53,46.38,23.41,312.07,8532,NOT_NEEDED
2023-12-12 01:32:56,46.34,23.42,312.21,8522,NOT_NEEDED
2023-12-12 01:43:00,46.29,23.43,312.25,8512,NOT_NEEDED
2023-12-12 01:53:00,46.35,23.41,312.33,8502,NOT_NEEDED
2023-12-12 02:03:03,46.42,23.44,312.27,8492,NOT_NEEDED
2023-12-12 02:13:05,46.55,23.50,312.55,8482,NOT_NEEDED
2023-12-12 02:23:07,46.56,23.50,312.60,8472,NOT_NEEDED
2023-12-12 02:33:08,46.47,23.50,312.83,8462,NOT_NEEDED
2023-12-12 02:43:10,46.44,23.50,312.85,8452,NOT_NEEDED
2023-12-12 02:53:12,46.45,23.50,312.79,8442,NOT_NEEDED
2023-12-12 03:03:15,46.50,23.50,312.85,8432,NOT_NEEDED
2023-12-12 03:13:19,46.58,23.50,312.83,8421,NOT_NEEDED
2023-12-12 03:23:20,46.58,23.50,313.00,8411,NOT_NEEDED
2023-12-12 03:33:22,46.66,23.50,312.97,8401,NOT_NEEDED
2023-12-12 03:43:24,46.71,23.50,313.02,8391,NOT_NEEDED
2023-12-12 03:53:25,46.89,23.51,313.16,8381,NOT_NEEDED
2023-12-12 04:03:27,47.02,23.52,313.25,8371,NOT_NEEDED
2023-12-12 04:13:28,47.03,23.56,313.57,8361,NOT_NEEDED
2023-12-12 04:23:30,46.74,23.53,313.50,8351,NOT_NEEDED
2023-12-12 04:33:32,46.62,23.51,313.40,8341,NOT_NEEDED
2023-12-12 04:43:33,46.59,23.51,313.40,8331,NOT_NEEDED
2023-12-12 04:53:37,46.56,23.50,313.47,8321,NOT_NEEDED
2023-12-12 05:03:39,46.60,23.50,313.56,8311,NOT_NEEDED
2023-12-12 05:13:40,46.60,23.50,313.54,8301,NOT_NEEDED
2023-12-12 05:23:42,46.65,23.50,313.56,8291,NOT_NEEDED
2023-12-12 05:33:43,46.75,23.51,313.61,8281,NOT_NEEDED
2023-12-12 05:43:45,46.58,23.56,313.89,8271,NOT_NEEDED
2023-12-12 05:53:47,46.69,23.60,314.01,8261,NOT_NEEDED
2023-12-12 06:03:48,46.68,23.59,313.99,8251,NOT_NEEDED
2023-12-12 06:13:50,46.62,23.56,313.80,8241,NOT_NEEDED
2023-12-12 06:23:51,46.54,23.51,313.73,8231,NOT_NEEDED
2023-12-12 06:33:53,46.53,23.51,313.82,8221,NOT_NEEDED
2023-12-12 06:43:55,46.45,23.51,313.71,8211,NOT_NEEDED
2023-12-12 06:53:56,46.55,23.51,313.89,8201,NOT_NEEDED
2023-12-12 07:03:58,46.55,23.51,314.06,8191,NOT_NEEDED
2023-12-12 07:14:00,46.73,23.59,314.15,8181,NOT_NEEDED
2023-12-12 07:24:01,46.65,23.68,314.48,8171,NOT_NEEDED
2023-12-12 07:34:03,46.78,23.78,315.03,8161,NOT_NEEDED
2023-12-12 07:44:04,47.05,23.82,315.26,8151,NOT_NEEDED
2023-12-12 07:54:06,47.37,23.77,315.21,8141,NOT_NEEDED
2023-12-12 08:04:08,47.57,23.68,314.59,8131,NOT_NEEDED
2023-12-12 08:14:09,47.91,23.60,314.45,8121,NOT_NEEDED
2023-12-12 08:24:11,48.44,23.59,312.23,8111,NOT_NEEDED
2023-12-12 08:34:12,47.81,23.49,310.92,8101,NOT_NEEDED
2023-12-12 08:44:14,44.91,23.19,309.25,8091,NOT_NEEDED
2023-12-12 08:54:18,46.41,23.26,309.64,8080,NOT_NEEDED
2023-12-12 09:04:19,47.70,23.30,310.28,8070,NOT_NEEDED
2023-12-12 09:14:21,48.79,23.30,310.60,8060,NOT_NEEDED
2023-12-12 09:24:23,49.19,23.25,310.55,8050,NOT_NEEDED
2023-12-12 09:34:24,49.98,23.22,310.61,8040,NOT_NEEDED
2023-12-12 09:44:26,50.51,23.20,310.56,8030,NOT_NEEDED
2023-12-12 09:54:27,50.44,23.20,310.64,8020,NOT_NEEDED
2023-12-12 10:04:31,50.46,23.19,310.58,8010,NOT_NEEDED
2023-12-12 10:14:33,50.74,23.18,310.53,8000,NOT_NEEDED
2023-12-12 10:24:34,53.02,23.13,310.77,7990,NOT_NEEDED
2023-12-12 10:34:36,52.99,23.14,310.92,7980,NOT_NEEDED
2023-12-12 10:44:37,53.10,23.11,311.11,7970,NOT_NEEDED
2023-12-12 10:54:39,52.98,23.10,310.88,7960,NOT_NEEDED
2023-12-12 11:04:41,52.90,23.04,310.70,7950,NOT_NEEDED
2023-12-12 11:14:42,52.70,23.05,310.57,7940,NOT_NEEDED
2023-12-12 11:24:44,52.62,23.00,310.62,7930,NOT_NEEDED
2023-12-12 11:34:45,52.51,22.99,310.59,7920,NOT_NEEDED
2023-12-12 11:44:47,52.78,22.97,310.53,7910,NOT_NEEDED
2023-12-12 11:54:49,52.55,22.96,310.37,7900,NOT_NEEDED
2023-12-12 12:04:50,52.64,22.96,310.30,7890,NOT_NEEDED
2023-12-12 12:14:52,52.34,22.95,310.30,7880,NOT_NEEDED
2023-12-12 12:24:53,52.49,22.98,310.64,7870,NOT_NEEDED
2023-12-12 12:34:55,52.20,22.99,310.68,7860,NOT_NEEDED
2023-12-12 12:44:56,52.28,22.97,310.60,7850,NOT_NEEDED
2023-12-12 12:54:58,52.09,22.93,310.70,7840,NOT_NEEDED
2023-12-12 13:05:02,52.06,22.91,310.59,7830,NOT_NEEDED
2023-12-12 13:15:01,51.95,22.90,310.53,7820,NOT_NEEDED
2023-12-12 13:25:03,51.93,22.90,310.40,7810,NOT_NEEDED
2023-12-12 13:35:04,51.80,22.90,310.46,7800,NOT_NEEDED
2023-12-12 13:45:06,51.84,22.90,310.62,7790,NOT_NEEDED
2023-12-12 13:55:08,51.65,22.90,310.64,7780,NOT_NEEDED
2023-12-12 14:05:09,51.64,22.90,310.62,7770,NOT_NEEDED
2023-12-12 14:15:11,51.61,22.90,310.50,7760,NOT_NEEDED
2023-12-12 14:25:12,51.44,22.90,310.56,7750,NOT_NEEDED
2023-12-12 14:35:14,51.27,22.88,310.63,7740,NOT_NEEDED
2023-12-12 14:45:15,51.31,22.86,310.67,7730,NOT_NEEDED
2023-12-12 14:55:19,51.19,22.85,310.58,7719,NOT_NEEDED
2023-12-12 15:05:21,51.16,22.81,310.35,7709,NOT_NEEDED
2023-12-12 15:15:22,51.17,22.81,310.27,7699,NOT_NEEDED
2023-12-12 15:25:24,51.21,22.80,310.35,7689,NOT_NEEDED
2023-12-12 15:35:25,51.07,22.80,310.26,7679,NOT_NEEDED
2023-12-12 15:45:27,51.05,22.80,310.45,7669,NOT_NEEDED
2023-12-12 15:55:29,51.00,22.80,310.52,7659,NOT_NEEDED
2023-12-12 16:05:30,51.12,22.80,310.37,7649,NOT_NEEDED
2023-12-12 16:15:32,51.01,22.79,310.26,7639,NOT_NEEDED
2023-12-12 16:25:35,50.89,22.76,310.17,7629,NOT_NEEDED
2023-12-12 16:35:39,50.82,22.73,310.02,7619,NOT_NEEDED
2023-12-12 16:45:39,50.81,22.71,309.86,7609,NOT_NEEDED
2023-12-12 16:55:40,50.83,22.70,309.75,7599,NOT_NEEDED
2023-12-12 17:05:42,50.70,22.70,309.51,7589,NOT_NEEDED
2023-12-12 17:15:44,50.63,22.70,309.69,7579,NOT_NEEDED
2023-12-12 17:25:45,50.61,22.70,309.84,7569,NOT_NEEDED
2023-12-12 17:35:47,50.54,22.69,309.95,7559,NOT_NEEDED
2023-12-12 17:45:48,50.48,22.69,309.90,7549,NOT_NEEDED
2023-12-12 17:55:50,50.43,22.66,309.91,7539,NOT_NEEDED
2023-12-12 18:05:52,50.46,22.64,309.80,7529,NOT_NEEDED
2023-12-12 18:15:53,50.25,22.61,309.78,7519,NOT_NEEDED
2023-12-12 18:25:55,50.26,22.66,309.98,7509,NOT_NEEDED
2023-12-12 18:35:57,50.50,22.70,310.42,7499,NOT_NEEDED
2023-12-12 18:45:58,50.21,22.70,310.45,7489,NOT_NEEDED
2023-12-12 18:56:00,50.27,22.70,310.23,7479,NOT_NEEDED
2023-12-12 19:06:01,50.44,22.69,310.29,7469,NOT_NEEDED
2023-12-12 19:16:03,52.29,22.73,311.22,7459,NOT_NEEDED
2023-12-12 19:26:05,51.00,22.74,311.27,7449,NOT_NEEDED
2023-12-12 19:36:06,50.61,22.74,311.07,7439,NOT_NEEDED
2023-12-12 19:46:08,50.80,22.73,311.06,7429,NOT_NEEDED
2023-12-12 19:56:09,51.50,22.71,311.25,7419,NOT_NEEDED
2023-12-12 20:06:11,50.19,22.65,310.38,7409,NOT_NEEDED
2023-12-12 20:16:15,50.06,22.67,310.22,7399,NOT_NEEDED
2023-12-12 20:26:16,50.65,22.83,311.48,7389,NOT_NEEDED
2023-12-12 20:36:18,49.54,22.91,312.22,7378,NOT_NEEDED
2023-12-12 20:46:19,49.13,23.03,312.47,7368,NOT_NEEDED
2023-12-12 20:56:21,47.57,22.92,312.27,7358,NOT_NEEDED
2023-12-12 21:06:23,45.26,22.56,309.30,7348,NOT_NEEDED
2023-12-12 21:16:24,48.36,22.74,311.19,7338,NOT_NEEDED
2023-12-12 21:26:26,43.28,22.61,310.41,7328,NOT_NEEDED
2023-12-12 21:36:27,41.58,22.45,309.29,7318,NOT_NEEDED
2023-12-12 21:46:29,43.03,22.59,309.86,7308,NOT_NEEDED
2023-12-12 21:56:31,44.46,22.62,310.34,7298,NOT_NEEDED
2023-12-12 22:06:32,43.86,22.61,311.05,7288,NOT_NEEDED
2023-12-12 22:16:34,43.58,22.60,310.89,7278,NOT_NEEDED
2023-12-12 22:26:35,41.79,22.60,310.82,7268,NOT_NEEDED
2023-12-12 22:36:37,42.28,22.57,310.50,7258,NOT_NEEDED
2023-12-12 22:46:39,42.35,22.54,310.37,7248,NOT_NEEDED
2023-12-12 22:56:40,42.90,22.55,310.43,7238,NOT_NEEDED
2023-12-12 23:06:44,47.80,22.71,312.69,7228,NOT_NEEDED
2023-12-12 23:16:45,52.04,22.86,314.64,7218,NOT_NEEDED
2023-12-12 23:26:47,54.98,23.04,315.94,7208,NOT_NEEDED
2023-12-12 23:36:48,56.74,23.15,316.40,7198,NOT_NEEDED
2023-12-12 23:46:50,56.25,23.19,316.23,7188,NOT_NEEDED
2023-12-12 23:56:52,56.82,23.20,316.00,7178,NOT_NEEDED
